num,행정구역(구),행정구역(동),행정구역(리),지번,교차로 여부,신호등,가로길이(m),세로길이(m),면적(㎡),longitude,latitude
3094,동래구,온천동,-,200-30,한국방송대학입구,Y,6,9,47,129.0784686,35.21688208
3101,동래구,온천동,-,185-46,대궐갈비집앞,Y,7,20,93,129.0800234,35.21599283
3112,동래구,명륜동,-,2-77,온천입구4거리,Y,7,14,99,129.085986,35.21717203
3131,동래구,명륜동,-,665-1,농심메가마켓,Y,4,10,27,129.0815594,35.20310994
3135,동래구,명륜동,-,526-18,대동병원,Y,3,8,23,129.0797163,35.20357388
3138,동래구,사직동,-,,주택은행(동래농협),Y,7,10,62,129.0619145,35.19871717
3142,동래구,사직동,-,125-16,여고초교,Y,6,12,73,129.0707288,35.19838238
3146,동래구,사직동,-,161-1,학성여객,Y,9,13,111,129.0702518,35.19965342
3150,동래구,명륜동,-,304-2,명륜로타리,Y,8,11,75,129.0820596,35.20749438
3155,동래구,명장동,-,514-13,명장초교,Y,9,10,94,129.0981029,35.20907291
3156,동래구,명장동,-,282-11,명장초교,Y,6,9,55,129.0989961,35.20820842
3159,동래구,사직동,-,988-1,사직로얄맨션2차,Y,9,14,122,129.058689,35.2016327
3163,동래구,명륜동,-,739,동래구청앞,Y,4,5,21,129.0843727,35.20468344
3170,동래구,명장동,-,606-6,대명여고앞,Y,8,11,82,129.0958649,35.21111815
3172,동래구,사직동,-,808-1,사직야구장,Y,8,10,82,129.060906,35.19614114
3177,동래구,복천동,-,239-3,법륜사,Y,7,8,47,129.088257,35.20409388
3181,동래구,사직동,-,1486,온천3동금강초교후문앞,Y,4,6,26,129.0636437,35.20266676
3182,동래구,명륜동,-,415-1,현대아파트후문(동래향교 옆),Y,7,10,52,129.0851416,35.20659743
3187,동래구,명장동,-,559-4,동래자동차매매단지,Y,7,9,61,129.093899,35.21246087
3191,동래구,복천동,-,산1-2,복천박물관,Y,6,7,41,129.0917367,35.20792277
3192,동래구,명장동,-,279-25,,Y,3,14,41,129.0977515,35.20758765
3193,동래구,명장동,-,279-25,명장초교정문,Y,7,7,48,129.097863,35.20755742
3195,동래구,명장동,-,506-3,명서초등학교,Y,7,10,67,129.1006314,35.21151332
3197,동래구,사직동,-,981-97,사직여고입구,Y,7,12,75,129.0536602,35.19668441
3198,동래구,복천동,-,185-9,내성초등학교,Y,8,8,67,129.0894322,35.20377714
3201,동래구,명륜동,-,2-77,온천입구4거리,Y,20,20,126,129.0860828,35.21713386
3209,동래구,사직동,-,,사직1PB,Y,6,9,59,129.0642957,35.20042309
3221,동래구,온천동,-,1470,동래광혜병원,Y,4,10,37,129.072529,35.20659487
3249,동래구,수안동,-,158-1,,Y,8,19,160,129.0850163,35.20150046
3251,동래구,명륜동,-,,명륜아이파크2차 106동,Y,0.00E+00,0.00E+00,0.00E+00,129.0873852,35.21592643
3255,동래구,명륜동,-,526-18,대동병원,Y,9,23,191,129.0798844,35.20363525
3258,동래구,온천동,-,1421-7,나눔과행복병원,Y,8,24,203,129.0689546,35.20682394
3259,동래구,낙민동,-,357,동래고교앞,Y,9,21,177,129.0906382,35.20026538
3260,동래구,수안동,-,40-19,삼한맨션,Y,7,22,147,129.0878703,35.19455134
3261,동래구,낙민동,-,261-1,동래시장,Y,8,21,174,129.0866523,35.20120051
3262,동래구,수안동,-,158-1,동래경찰서(신청사),Y,8,22,179,129.0842474,35.20055545
3263,동래구,온천동,-,1119-91,새들교밑삼거리,Y,4,13,45,129.0658442,35.21139195
3264,동래구,안락동,-,151-74,안남초교,Y,8,27,209,129.1076715,35.19245237
3265,동래구,안락동,-,1242,안락주공205동,Y,8,21,171,129.1086991,35.19420009
3266,동래구,사직동,-,749-6,사직동 쌍용아파트,Y,6,19,110,129.05692,35.19497803
3267,동래구,사직동,-,968-1,사직여중입구,Y,7,21,124,129.0580658,35.1951672
3268,동래구,사직동,-,968-1,사직여중입구,Y,7,24,158,129.0586795,35.19524535
3270,동래구,수안동,-,36-44,동신아파트,Y,7,22,160,129.0865899,35.19653364
3271,동래구,사직동,-,808-1,롤러스케이트장,Y,12,27,288,129.0628993,35.19610018
3272,동래구,사직동,-,808-1,롤러스케이트장,Y,8,22,174,129.063572,35.1959092
3273,동래구,사직동,-,808-1,사직야구장,Y,9,26,223,129.0605405,35.19561516
3274,동래구,사직동,-,808-1,사직야구장,Y,11,24,263,129.0615267,35.19582273
3275,동래구,안락동,-,152-7,강림유치원,Y,8,27,220,129.1071231,35.19137205
3276,동래구,명장동,-,321-19,명장7508부대,Y,6,16,98,129.1035129,35.2083966
3277,동래구,수안동,-,,동래소방서,Y,6,18,119,129.0846141,35.19898645
3279,동래구,수안동,-,81-13,동래소방서,Y,5,30,130,129.08486,35.1992893
3280,서구,서대신동2가,-,272,서부경찰서,Y,8,18,145,129.0137442,35.1101238
3281,동래구,수안동,-,,세병교,Y,7,19,125,129.0834068,35.19726931
3282,동래구,낙민동,-,,연안교,Y,7,15,99,129.0918544,35.19420368
3283,동래구,낙민동,-,,연안교,Y,9,13,91,129.0923883,35.19468885
3285,동래구,안락동,-,,원동교주유소,Y,9,23,189,129.1116336,35.1945408
3286,동래구,안락동,-,160-6,원동교주유소,Y,20,15,202,129.1128262,35.19441283
3287,동래구,사직동,-,855-2,사직우체국(스파속셈학원),Y,6,20,131,129.0651465,35.19876471
3288,동래구,사직동,-,858-1,사직우체국(스파속셈학원),Y,7,21,137,129.0655596,35.19740502
3289,동래구,사직동,-,808-1,사직운동장삼거리,Y,9,22,189,129.0638739,35.19490233
3290,동래구,사직동,-,808-1,사직운동장삼거리,Y,9,22,189,129.0639688,35.19458765
3291,동래구,사직동,-,808-1,사직운동장삼거리,Y,7,12,77,129.0642974,35.19452712
3292,동래구,사직동,-,808-1,사직운동장삼거리,Y,8,24,193,129.0641109,35.1947841
3293,동래구,명장동,-,,명장정수장,Y,6,16,101,129.1022802,35.20608365
3294,동래구,명장동,-,,명장정수장,Y,13,9,95,129.1025594,35.20633819
3295,동래구,명장동,-,59-13,조양맨션(세신실업),Y,14,6,89,129.1013318,35.20453555
3296,동래구,명장동,-,29-45,안락삼성아파트,Y,10,15,95,129.0995729,35.20270237
3297,동래구,안락동,-,425-95,서원사거리,Y,6,15,89,129.0981844,35.20081774
3298,동래구,안락동,-,420-20,서원사거리,Y,6,20,82,129.0983915,35.20095836
3299,동래구,안락동,-,462-67,(도남모방)뜨란체삼거리,Y,7,21,138,129.1081171,35.1956132
3300,동래구,안락동,-,200-1,(도남모방)뜨란체삼거리,Y,5,6,32,129.1090166,35.19507649
3301,동래구,안락동,-,198-1,(도남모방)뜨란체삼거리,Y,3,15,40,129.1091638,35.19504519
3303,동래구,안락동,-,462-76,(도남모방)뜨란체삼거리,Y,6,24,148,129.1093618,35.19511364
3304,동래구,안락동,-,581-4,남창주유소,Y,8,25,202,129.1032979,35.19668903
3305,동래구,안락동,-,1253,남창주유소,Y,4,8,32,129.1031372,35.19657436
3308,동래구,안락동,-,603-6,남창주유소,Y,8,25,205,129.1048176,35.19651308
3309,동래구,안락동,-,520-7,성암정형외과,Y,9,19,162,129.1013988,35.19700694
3311,동래구,낙민동,-,750-4,안락로타리,Y,6,33,201,129.0963356,35.1983581
3312,동래구,낙민동,-,422-51,안락로타리,Y,6,23,125,129.0963738,35.19812545
3314,동래구,안락동,-,423-13,안락로타리,Y,6,32,187,129.0967539,35.19824607
3316,동래구,안락동,-,748-11,안락로타리,Y,6,19,118,129.0970533,35.19891029
3317,동래구,낙민동,-,286,동래고교,Y,8,19,151,129.088846,35.20080501
3318,동래구,명륜동,-,251-2,동래로타리,Y,7,32,183,129.0837819,35.20194017
3320,동래구,명륜동,-,,동래로타리,Y,7,34,172,129.0836483,35.20180971
3322,동래구,명륜동,-,158-1,동래로타리,Y,13,29,157,129.0839192,35.20157641
3323,동래구,명륜동,-,158-1,동래로타리,Y,6,30,163,129.0840666,35.20169677
3325,동래구,명륜동,-,665-1,농심메가마켓,Y,9,22,185,129.0814974,35.20292496
3326,동래구,온천동,-,1470,늘푸른주유소,Y,8,20,166,129.07451,35.20589065
3327,동래구,온천동,-,1470,동래광혜병원,Y,6,20,123,129.0707671,35.20746004
3328,동래구,온천동,-,1470,동래광혜병원,Y,8,20,162,129.0726891,35.20665356
3329,동래구,온천동,-,1486,(구)부산백화점(북),Y,8,30,242,129.0680498,35.2054674
3330,동래구,온천동,-,1486,(구)부산백화점(남),Y,8,21,178,129.0670272,35.20398795
3331,동래구,사직동,-,1486,금강초교,Y,8,22,180,129.0656026,35.20190501
3332,동래구,사직동,-,,사직1PB,Y,8,24,189,129.0646776,35.20032884
3333,동래구,사직동,-,449-2,사직1PB,Y,8,23,180,129.0647474,35.20064732
3334,동래구,사직동,-,157-5,거학초교,Y,7,16,110,129.0755136,35.19851975
3335,동래구,사직동,-,129-32,대선사거리,Y,5,15,83,129.0710806,35.19627789
3336,동래구,사직동,-,133-11,대선사거리,Y,6,15,97,129.0718751,35.19643598
3337,동래구,사직동,-,129-32,여명중학교,Y,6,17,107,129.0694201,35.19592939
3339,동래구,사직동,-,106-9,사직운동장입구,Y,8,20,171,129.0660863,35.19521377
3341,동래구,사직동,-,106-9,사직운동장입구,Y,11,40,395,129.0664326,35.1950883
3342,동래구,사직동,-,106-9,사직운동장입구,Y,9,38,290,129.0666042,35.19533232
3343,동래구,사직동,-,106-9,사직운동장입구,Y,10,36,299,129.0662982,35.19548271
3344,동래구,명륜동,-,2-77,온천로타리,Y,9,26,211,129.0843462,35.21798676
3345,동래구,명륜동,-,172-35,온천로타리,Y,8,23,197,129.0846369,35.21833689
3346,동래구,명륜동,-,1486,내성로타리,Y,10,40,395,129.0779828,35.20489902
3347,동래구,온천동,-,1486,내성로타리,Y,8,20,164,129.0774409,35.20466514
3348,동래구,명륜동,-,1486,내성로타리,Y,9,42,352,129.0780151,35.2040874
3349,동래구,명륜동,-,1486,내성로타리,Y,6,12,63,129.0783596,35.20403235
3352,동래구,사직동,-,,송월타월,Y,8,17,143,129.0778234,35.19935843
3353,동래구,사직동,-,1,송월타월,Y,9,24,212,129.0779969,35.19963741
3355,부산진구,전포동,-,343-14,진여중윗길,Y,6,11,67,129.06835,35.15437003
3372,부산진구,양정동,-,455,교육위원회,Y,4,18,69,129.0637818,35.17467404
3386,부산진구,전포동,-,870-1,경남공고,Y,6,19,111,129.0623465,35.15209013
3387,부산진구,전포동,-,870-1,경남공고,Y,6,13,76,129.0622264,35.15218077
3400,부산진구,양정동,-,455,교육위원회,Y,7,24,88,129.0637642,35.17500212
3406,부산진구,연지동,-,350-1,연지 자이2차아파트 201동 앞,Y,4,12,46,129.0487976,35.17360719
3410,부산진구,연지동,-,350-1,연지 자이2차아파트 201동 앞,Y,4,9,34,129.048841,35.17376155
3431,부산진구,연지동,-,350-1,연지 자이2차아파트 207동 앞,Y,4,13,54,129.0485562,35.17194404
3432,부산진구,양정동,-,326,백조아파트,Y,5,19,73,129.0693885,35.17392698
3433,부산진구,연지동,-,350-1,연지 자이2차아파트 207동 앞,Y,7,29,81,129.0485358,35.17182592
3434,부산진구,연지동,-,350-1,연지 자이2차아파트 207동 앞,Y,4,13,55,129.0486691,35.17174179
3453,부산진구,개금동,-,527-51,대성예식장(개금1파출소),Y,6,13,75,129.0199767,35.15007745
3458,부산진구,당감동,-,818-160,동평제일교회,Y,4,19,79,129.0369468,35.16509117
3477,부산진구,가야동,-,588,가야반도보라APT,Y,4,12,44,129.0298813,35.15008587
3486,부산진구,범천동,-,1614-5,부산진초교,Y,3,4,12,129.0559536,35.14805015
3488,부산진구,부암동,-,123-12,,Y,6,21,123,129.0518694,35.16312711
3489,부산진구,범천동,-,999-19,부산진초교,Y,4,9,34,129.055848,35.1482373
3491,부산진구,범천동,-,1261-46,부산진초교,Y,3,4,12,129.0556032,35.14841846
3512,부산진구,가야동,-,325-1,가야초등학교,Y,6,14,79,129.0354779,35.15171265
3513,부산진구,가야동,-,325-1,가야초등학교,Y,6,6,38,129.0354632,35.15187805
3518,부산진구,가야동,-,361-55,가야초등학교,Y,6,8,47,129.037527,35.15170894
3522,부산진구,개금동,-,530-34,개금금고어린이집 앞,Y,6,13,75,129.0175641,35.14974213
3545,부산진구,연지동,-,,성지주유소,Y,13,19,121,129.0587806,35.17166614
3558,부산진구,부전동,-,575,문화사거리,Y,4,5,20,129.0579771,35.15446109
3564,부산진구,부암동,-,,월마트,Y,6,10,61,129.0517049,35.16404117
3569,부산진구,부암동,-,,월마트,Y,4,7,28,129.0516566,35.16429619
3588,부산진구,전포동,-,870-1,경남공고,Y,7,13,90,129.0623787,35.15236239
3589,부산진구,범천동,-,1187-101,성심의원,Y,7,31,140,129.0498841,35.15237305
3594,부산진구,개금동,-,487-2,개금로타리(백병원),Y,6,13,77,129.0203689,35.15274044
3595,부산진구,개금동,-,523-3,대성예식장(개금1파출소),Y,4,19,80,129.0203179,35.15015535
3596,부산진구,초읍동,-,541-1,"부산진고교(초읍초교,금성탕직결)",Y,4,8,32,129.0532778,35.1787699
3599,부산진구,부암동,-,123-12,,Y,6,25,155,129.052159,35.16325353
3600,부산진구,초읍동,-,627-5,"부산진고교(초읍초교,금성탕직결)",Y,4,7,29,129.0525428,35.17950174
3607,부산진구,전포동,-,357-101,진여중정문(동성중고교),Y,6,10,62,129.0683671,35.15317171
3618,부산진구,범천동,-,1194-70,선암초교입구,Y,6,9,57,129.0492355,35.15036397
3625,부산진구,가야동,-,588,가야반도보라APT,Y,6,11,66,129.0299945,35.15000566
3626,부산진구,가야동,-,370-14,가야초등학교(진입),Y,8,11,93,129.0366197,35.15347219
3627,부산진구,양정동,-,253-8,경찰청앞,Y,6,13,78,129.073289,35.17915732
3631,부산진구,양정동,-,480-37,경찰청앞,Y,6,13,78,129.0736404,35.17897243
3667,부산진구,부전동,-,426-2,부전로타리,Y,6,12,68,129.0547402,35.15733933
3669,부산진구,부전동,-,426-4,부전로타리,Y,7,8,48,129.0547177,35.15788138
3676,부산진구,양정동,-,342-73,부산진여자상고입구,Y,7,13,87,129.071923,35.17024182
3684,부산진구,가야동,-,374-3,가야삼거리(동의대),Y,8,36,223,129.0362503,35.15449974
3690,부산진구,전포동,-,588-3,전포초교입구,Y,6,14,83,129.065149,35.16054409
3698,부산진구,전포동,-,183-8,전포초교입구,Y,8,12,74,129.0656755,35.16033727
3710,부산진구,전포동,-,868,밀리오레,Y,6,13,78,129.0623253,35.15761448
3711,부산진구,전포동,-,868,밀리오레,Y,6,5,32,129.0624655,35.15763373
3712,부산진구,전포동,-,868,밀리오레,Y,8,12,97,129.0623226,35.15792556
3717,부산진구,전포동,-,685-8,흥국생명,Y,6,13,79,129.0623629,35.15433641
3721,부산진구,전포동,-,870-1,흥국생명,Y,5,14,69,129.0622241,35.15448822
3722,부산진구,전포동,-,685-8,흥국생명,Y,7,13,87,129.0623611,35.15466405
3723,부산진구,전포동,-,870-1,중앙중학,Y,7,14,90,129.0623556,35.15551205
3728,부산진구,전포동,-,868,전포초교뒷편,Y,6,10,57,129.0623075,35.1594847
3748,부산진구,범천동,-,575,혜화문리학원,Y,8,19,152,129.057843,35.15099578
3762,부산진구,당감동,-,525-1,당평초교,Y,7,9,60,129.034872,35.16027259
3765,부산진구,개금동,-,573-10,개포초교,Y,7,15,104,129.0275313,35.15835032
3766,부산진구,개금동,-,,개포초교,Y,9,15,124,129.0273451,35.15886728
3779,부산진구,개금동,-,,개포초교,Y,6,15,96,129.0270699,35.15965359
3800,부산진구,개금동,-,633-197,주원초교,Y,4,15,63,129.0199202,35.14700298
3803,부산진구,개금동,-,593-40,개금1동사무소,Y,7,12,81,129.0202468,35.15133575
3812,부산진구,당감동,-,818-160,동평제일교회,Y,4,18,71,129.0369732,35.16530439
3813,부산진구,당감동,-,406-3,동덕로타리,Y,6,8,45,129.0392372,35.16520036
3814,부산진구,당감동,-,289-39,동덕로타리,Y,6,8,48,129.039142,35.16559437
3822,부산진구,당감동,-,252-130,당감초교,Y,8,8,61,129.0395984,35.1636332
3823,부산진구,당감동,-,252-129,당감초교,Y,6,9,59,129.0398286,35.16262073
3829,부산진구,범전동,-,212-51,부암1동사무소,Y,4,14,57,129.0532622,35.16527455
3842,부산진구,범천동,-,842-28,E마트문현점서측(E마트정문),Y,4,9,37,129.062875,35.14484709
3843,부산진구,부암동,-,405-22,부전시장(녹십자),Y,7,12,72,129.055954,35.16130983
3844,부산진구,부전동,-,394-31,부전시장(녹십자),Y,4,8,60,129.0563765,35.16149069
3852,부산진구,전포동,-,358-8,진여중정문(동성중고교),Y,6,10,63,129.0683758,35.1518944
3853,부산진구,범천동,-,842-39,E마트문현점서측(E마트정문),Y,8,15,90,129.0627757,35.14494381
3861,부산진구,부전동,-,575,문화사거리,Y,9,13,114,129.0578059,35.15459049
3864,부산진구,범천동,-,842-28,E마트문현점서측(E마트정문),Y,4,9,34,129.0628677,35.14503773
3867,부산진구,부전동,-,575,문화사거리,Y,4,6,25,129.057626,35.15445979
3873,부산진구,부전동,-,575,문화사거리,Y,9,14,119,129.0578127,35.15435419
3878,부산진구,개금동,-,614-1,개원초교,Y,6,12,72,129.0278391,35.1649208
3895,부산진구,범천동,-,842-8,성서초교,Y,11,12,132,129.0617957,35.14492718
3900,부산진구,가야동,-,386-106,가야1동국민아파트,Y,6,10,57,129.0387578,35.15370762
3901,부산진구,가야동,-,384-5,가야1동국민아파트,Y,6,7,44,129.0389383,35.15392799
3902,부산진구,가야동,-,384-5,가야1동국민아파트,Y,6,9,53,129.0386539,35.15392632
3903,부산진구,개금동,-,554-212,개금1동영림유치원,Y,7,13,88,129.0216447,35.15050214
3905,부산진구,전포동,-,14-84,동의중학교입구,Y,6,8,51,129.0695678,35.16545316
3908,부산진구,범천동,-,1592-31,,Y,7,17,110,129.0510485,35.15134832
3914,부산진구,가야동,-,10-100,가남초교,Y,6,14,80,129.0444245,35.15372412
3919,부산진구,범천동,-,1169-5,,Y,6,18,99,129.0494241,35.15324897
3930,부산진구,당감동,-,232-3,,Y,8,35,277,129.0431056,35.16225218
3938,부산진구,개금동,-,461-6,개금LG아파트,Y,6,18,113,129.0187363,35.15470642
3953,부산진구,부전동,-,263-11,,Y,6,15,95,129.0580621,35.15904547
3958,부산진구,부암동,-,746,부산은행당감지점(당평초교),Y,7,13,87,129.036886,35.16742412
3964,부산진구,전포동,-,146-2,,Y,8,14,113,129.0659913,35.16588372
3969,부산진구,부암동,-,818-160,부산은행당감지점(당평초교),Y,4,9,34,129.0376823,35.1675083
3975,부산진구,전포동,-,164-8,,Y,8,14,114,129.0653286,35.16414452
3984,부산진구,당감동,-,500-20,당감종합사회복지관,Y,5,20,98,129.0363602,35.16234172
3987,부산진구,당감동,-,495-9,당감종합사회복지관,Y,6,22,133,129.0363137,35.16257528
3988,부산진구,양정동,-,,동호여상밑,Y,7,8,51,129.077863,35.17329009
3991,부산진구,부암동,-,657-7,당감4동대성약국앞,Y,6,10,61,129.0350214,35.1701188
3996,부산진구,부암동,-,778-55,당감4동대성약국앞,Y,6,10,61,129.034372,35.17012871
3997,부산진구,전포동,-,145-26,,Y,12,23,280,129.0653872,35.1661344
4002,부산진구,부암동,-,825,당감4동대성약국앞,Y,6,10,61,129.0344981,35.17033977
4003,부산진구,부암동,-,657-7,당감4동대성약국앞,Y,4,6,22,129.0347397,35.1699925
4006,부산진구,부암동,-,786-41,당감 동원초교윗사거리,Y,6,8,44,129.0309267,35.17367055
4007,부산진구,부암동,-,725,당감 동원초교윗사거리,Y,6,7,43,129.0309846,35.17385365
